The num.141 descpters is : ,972.581,786.631,774.856,777.407,932.544,796.462,795.505,779.831,937.653,1013.59,802.464,801.175,934.448,827.036,800.313,967.506,1054.41,833.963,1191.03
The num.142 descpters is : ,342939,306227,312558,300659,353195,317413,333280,290504,359296,423820,337766,293076,332874,392688,313813,358855,512119,360340,593055
The num.143 descpters is : ,1029.05,756.256,722.645,772.305,997.563,791.682,792.076,709.195,935.387,996.617,823.506,780.326,862.956,814.691,794.43,937.014,1075.06,796.362,1237.97
The num.144 descpters is : ,18.0627,14.1471,14.8136,14.9276,17.3959,15.1456,14.2008,14.5121,17.684,19.714,15.2263,13.842,17.6426,16.5954,14.9849,16.8053,20.1577,15.6748,26.1981
The num.145 descpters is : ,44.6723,35.7174,36.296,36.6259,46.0748,37.4231,36.4135,37.2483,43.7304,47.484,36.2595,37.825,44.2769,37.9702,38.7677,45.6113,47.2023,40.701,62.3814
The num.146 descpters is : ,2.66786e+08,2.33285e+08,2.17279e+08,1.99347e+08,2.57106e+08,2.35332e+08,2.23426e+08,1.97416e+08,2.58736e+08,2.84071e+08,2.2677e+08,2.04964e+08,2.61575e+08,2.42684e+08,2.03811e+08,2.67127e+08,3.00196e+08,2.1438e+08,2.76595e+08
The num.147 descpters is : ,356.023,257.967,239.125,249.609,324.126,280.861,245.798,238.04,326.875,344.436,270.373,239.39,312.332,267.535,265.617,316.198,321.225,251.815,322.286
The num.148 descpters is : ,234.62,258.669,150.299,149.703,222.968,234.149,155.143,168.749,230.117,339.973,146.039,166.264,257.983,178.433,168.229,261.457,190.844,191.211,198.461
The num.149 descpters is : ,70.6812,52.6157,43.3488,40.9721,68.2203,54.7247,43.9124,40.4469,65.8914,73.0161,44.8084,41.1887,65.4493,46.7911,42.2832,66.0204,62.4897,43.4079,66.7128
The num.150 descpters is : ,1059.15,875.171,953.609,805.851,1340.64,849.589,978.672,1003.98,1128.61,1066.26,789.737,997.663,1308.34,818.382,821.151,1223.53,1460.48,893.309,1319.68
The num.151 descpters is : ,6773.56,4327.74,5135.01,3527.58,5724.71,4774.3,4870.98,3135.81,5766.55,5452.75,6198.36,3375.95,4974.75,5241.89,4286.36,5610,7967.08,3592.16,7303.74
The num.152 descpters is : ,29.8951,26.2714,23.3131,26.2003,28.0555,26.9238,24.4305,24.8581,28.8841,35.5548,24.7528,26.4701,28.2555,28.2483,26.4044,29.9045,31.6535,30.0711,42.3682
The num.153 descpters is : ,29.0662,24.3575,21.5613,24.806,27.1651,25.7972,22.2252,24.0122,28.4002,33.1047,22.3797,24.8846,28.1114,24.735,25.558,28.4994,27.2034,28.1497,39.4867
The num.154 descpters is : ,43.915,35.6475,36.8176,37.6553,44.3171,36.8059,38.6122,37.2235,43.6739,47.0366,39.0242,38.6109,42.8938,40.281,40,45.6605,52.7778,40.4509,69.3999
The num.155 descpters is : ,1127.53,895.207,929.182,882.185,1136.49,913.77,916.502,846.525,1110.17,1181.33,962.688,859.64,1073.8,999.846,890.853,1091.76,1260.63,898.091,1483.36
The num.156 descpters is : ,27.2087,21.6771,21.8559,22.618,27.185,22.0486,21.961,22.4889,27.0834,28.7172,22.3259,22.3874,26.7365,23.3237,22.8121,26.8452,29.3098,24.1076,35.7292
The num.157 descpters is : ,18.3447,15.9623,15.063,16.8252,19.2529,15.714,14.3701,16.6315,19.6707,20.2991,13.7239,14.9603,20.6033,15.3549,15.5202,18.8417,17.6651,16.419,18.9884
The num.158 descpters is : ,27.0806,22.5317,20.8614,22.9955,27.6915,22.5027,23.1246,22.1807,24.8819,27.0755,22.9674,23.9187,24.938,22.9486,23.6262,27.1233,28.9315,23.8205,35.4149
The num.159 descpters is : ,17.1393,17.7425,19.0276,16.3998,18.6349,14.3633,19.6834,19.7866,17.3579,18.1762,15.5537,20.6725,21.3562,15.9296,16.3367,21.3434,21.3398,17.0758,30.8356
The num.160 descpters is : ,56.9317,51.4769,47.8483,55.9965,61.2079,53.0568,42.3464,57.2313,62.521,71.4116,42.5341,52.398,61.9823,49.5262,52.1011,55.3055,63.8685,59.1264,85.0768
The num.161 descpters is : ,931.871,861.715,825.724,755.048,1080.12,855.843,731.296,829.775,1039.05,1254.87,669.466,704.901,1177.24,830.981,705.167,1029.89,914.09,876.313,1013.62
